,date,text
5298,2020-04-05,"And think also about the Army Corps of Engineers. Now, it's a little different, depending on where they are and where they're working. But the Army Corps of Eng- — throwing up a hospital in New York City: 2,500 beds in three days? I mean, think of that. And FEMA, what they're doing. And the National Guard is now delivering for the state because the state were unable to get — we'd drop it at a big warehouse where we're told to drop it, and the states were unable — some of the states were unable to bring it from the warehouse to the site."
5299,2020-04-05,"So we got the National Guard to become a delivery service, if you can believe it, and they would bring it. And some of those sites were dangerous sites. They were very dangerous sites. Think of that. It's been amazing. It's been amazing."
5300,2020-04-05,"I just think — I've never seen anything like it. I'm so proud of this country. And, really, it's a world problem and some countries in the world are just handling it so well."
5301,2020-04-05,"You know, again, I keep saying it: It's 151. That was as of two, three days ago. It's probably more. Some people said they didn't know there were that many countries. That's how big this is."
5302,2020-04-05,"And Mike said something also. You have Palm Sunday tomorrow. Think of it. We're not going to churches on Palm Sunday. But think of next Sunday: Easter. And I brought it up before: I said, maybe we could allow special for churches. Maybe we could talk about it. Maybe we could allow them, with great separation, outside on Easter Sunday. I don't know, it's something we should talk about."
5303,2020-04-05,"But somebody did say that, well, then you're sort of opening it up to that little — you know, do we want to take a chance on doing that when we've been doing so well."
5304,2020-04-05,"But Easter Sunday, Palm Sunday. I'm going to be watching tomorrow live from Riverside, California — a great church. But I'm going to be watching on a computer. Right? On a laptop. I think, on Easter, maybe I'll be watching from a laptop as opposed —"
5305,2020-04-05,"So how sad is it that we have Easter Palm and Easter Sunday, and people are watching on laptops and computers? It's sad."
5306,2020-04-05,"But — but the job that this whole country has done is amazing. But I'll say this: Our medical professionals, what they've done, because they are — they walk into those hospitals; you see them putting on their gear and they're putting it on as they're walking through the front doors. And some of those people are going to die. They're going to die. You know, it's, like, incredible."
5307,2020-04-05,"And we can say what we want, Tony and Deb, about young and medium-aged. There are plenty of those people dying too. You know, it's — it generally hits the older people where they have problems. It hits young people too, and it hits middle-aged people too."
5308,2020-04-05,"But these people are walking into hospitals, and they watch — I can't — I think it's — it's incredible. And they're putting their outfit, they're getting it ready. And they're going in. They're going — it's like — it's like a — it's like a war."
5309,2020-04-05,"Again, there's never been anything so contagious as this. In 1917, it was vicious if you got it, but it wasn't contagious like this."
5310,2020-04-05,"Now, in 1917, had they had the Internet and all the means of communication, they could have practiced distancing. You know, by the time, people started thinking in terms — in those terms, they lost, I guess, 75 to 100 million people. So that's modern — you know, that's a modern day, great thing that happened."
